order_id,purchase_date,customer_id,customer_gender,customer_age,product_category,product_name,product_price,quantity,order_total,payment_method,shipping_region
8930,2023-02-18,824,Masculino,46,Accesorios,Bolso,199.57,5,997.85,Transferencia bancaria,Este
8944,2023-09-22,735,Femenino,46,Ropa,Pantalón,165.86,2,331.72,Transferencia bancaria,Centro
9198,2023-03-20,503,Masculino,46,Ropa,Camiseta,129.69,1,129.69,Tarjeta de crédito,Sur
9223,2023-05-25,265,Femenino,46,Ropa,Chaqueta,74.37,1,74.37,Transferencia bancaria,Norte
9266,2023-09-04,472,Masculino,46,Ropa,Sweater,141.59,4,566.36,Transferencia bancaria,Sur
9272,2023-11-28,694,Femenino,46,Ropa,Chaqueta,57.03,4,228.12,Efectivo,Sur
9295,2023-09-11,618,Masculino,46,Calzado,Pantuflas,174.04,1,174.04,Efectivo,Norte
9329,2023-06-01,241,Masculino,46,Ropa,Pantalón,119.84,1,119.84,PayPal,Oeste
9408,2023-03-09,699,Femenino,46,Accesorios,Reloj,168.89,2,337.78,Tarjeta de crédito,Oeste
9503,2023-05-02,518,Masculino,46,Calzado,Zapatos formales,58.1,4,232.4,PayPal,Oeste
9667,2023-09-06,822,Femenino,46,Ropa,Sweater,158.04,1,158.04,Tarjeta de crédito,Norte
9684,2023-12-11,336,Femenino,46,Ropa,Sweater,46.47,2,92.94,Transferencia bancaria,Sur
9687,2023-09-04,334,Femenino,46,Calzado,Zapatos formales,81.7,1,81.7,PayPal,Norte
9769,2023-05-28,1000,Femenino,46,Ropa,Vestido,39.3,3,117.9,Transferencia bancaria,Norte
9853,2023-06-03,637,Masculino,46,Accesorios,Gorro,135.85,1,135.85,Tarjeta de crédito,Sur
9866,2023-06-15,309,Femenino,46,Ropa,Vestido,95.48,1,95.48,Efectivo,Este
9900,2023-03-20,556,Masculino,46,Calzado,Zapatillas,132.43,1,132.43,Tarjeta de crédito,Oeste
9950,2023-11-10,232,Femenino,46,Calzado,Botas,117.84,1,117.84,PayPal,Oeste
35,2023-11-01,22,Femenino,47,Calzado,Zapatillas,122.42,4,489.68,Transferencia bancaria,Norte
107,2023-09-25,863,Femenino,47,Accesorios,Gorro,147.15,1,147.15,Tarjeta de crédito,Sur
186,2023-11-08,795,Masculino,47,Accesorios,Bolso,74.67,5,373.35,Transferencia bancaria,Oeste
271,2023-01-03,442,Masculino,47,Accesorios,Bolso,164.51,2,329.02,Tarjeta de crédito,Norte
296,2023-07-10,130,Masculino,47,Accesorios,Reloj,104.65,5,523.25,PayPal,Sur
333,2023-12-27,932,Femenino,47,Ropa,Vestido,181.02,3,543.06,Efectivo,Norte
360,2023-11-01,611,Masculino,47,Calzado,Sandalias,93.25,4,373.0,Tarjeta de crédito,Oeste
413,2023-04-25,957,Masculino,47,Ropa,Sweater,110.04,1,110.04,Tarjeta de crédito,Este
418,2023-07-29,801,Masculino,47,Ropa,Vestido,190.62,5,953.1,Tarjeta de crédito,Sur
431,2023-03-24,688,Femenino,47,Accesorios,Reloj,126.66,3,379.98,Tarjeta de crédito,Oeste
432,2023-01-13,460,Masculino,47,Ropa,Pantalón,104.94,1,104.94,PayPal,Centro
435,2023-03-09,470,Femenino,47,Accesorios,Bufanda,108.1,2,216.2,Efectivo,Sur
437,2023-03-17,22,Femenino,47,Ropa,Sweater,63.67,5,318.35,PayPal,Oeste
472,2023-04-30,518,Masculino,47,Calzado,Botas,74.39,1,74.39,PayPal,Oeste
473,2023-03-22,99,Masculino,47,Accesorios,Gorro,133.14,4,532.56,Efectivo,Norte
595,2023-06-07,636,Masculino,47,Accesorios,Gorro,199.25,3,597.75,Tarjeta de crédito,Sur
638,2023-11-20,247,Femenino,47,Ropa,Sweater,77.68,4,310.72,PayPal,Oeste
657,2023-07-18,912,Masculino,47,Ropa,Sweater,172.39,3,517.17,Efectivo,Norte
716,2023-12-30,397,Femenino,47,Calzado,Pantuflas,182.17,2,364.34,Transferencia bancaria,Este
792,2023-09-18,76,Masculino,47,Calzado,Pantuflas,140.29,1,140.29,Transferencia bancaria,Oeste
800,2023-04-13,851,Femenino,47,Calzado,Sandalias,95.86,3,287.58,Efectivo,Centro
917,2023-04-11,173,Masculino,47,Ropa,Vestido,87.95,4,351.8,Transferencia bancaria,Este
931,2023-03-19,441,Femenino,47,Calzado,Sandalias,104.28,2,208.56,PayPal,Centro
1236,2023-08-27,751,Femenino,47,Calzado,Botas,104.73,4,418.92,PayPal,Oeste
1273,2023-12-22,34,Masculino,47,Accesorios,Bufanda,175.9,4,703.6,Tarjeta de crédito,Norte
1408,2023-03-30,588,Femenino,47,Calzado,Sandalias,108.29,4,433.16,Efectivo,Norte
1498,2023-05-09,842,Masculino,47,Calzado,Botas,197.09,4,788.36,Efectivo,Sur
1500,2023-01-13,118,Masculino,47,Accesorios,Reloj,145.73,2,291.46,PayPal,Norte
1556,2023-05-19,356,Masculino,47,Calzado,Pantuflas,80.64,5,403.2,PayPal,Este
1557,2023-05-25,324,Femenino,47,Accesorios,Bufanda,41.32,3,123.96,Efectivo,Sur
1641,2023-01-18,49,Masculino,47,Ropa,Chaqueta,113.04,2,226.08,Efectivo,Norte
1679,2023-08-19,371,Femenino,47,Accesorios,Bufanda,91.16,2,182.32,Transferencia bancaria,Centro
1780,2023-06-22,934,Masculino,47,Ropa,Camiseta,143.19,1,143.19,Transferencia bancaria,Este
1859,2023-01-21,401,Masculino,47,Accesorios,Reloj,190.04,5,950.2,Efectivo,Centro
1985,2023-06-27,250,Masculino,47,Ropa,Pantalón,76.18,5,380.9,Transferencia bancaria,Centro
2071,2023-03-28,266,Masculino,47,Accesorios,Bufanda,74.51,3,223.53,Tarjeta de crédito,Este
2100,2023-05-09,140,Masculino,47,Calzado,Zapatillas,108.0,5,540.0,Efectivo,Sur
2200,2023-10-27,328,Masculino,47,Calzado,Zapatillas,136.42,1,136.42,Efectivo,Este
2209,2023-05-18,688,Femenino,47,Calzado,Zapatillas,126.16,5,630.8,PayPal,Centro
2217,2023-12-10,301,Masculino,47,Calzado,Zapatos formales,57.41,4,229.64,Efectivo,Oeste
2228,2023-12-22,859,Femenino,47,Ropa,Pantalón,102.89,1,102.89,Transferencia bancaria,Norte
2378,2023-01-24,707,Masculino,47,Accesorios,Gorro,186.64,1,186.64,Efectivo,Oeste
2401,2023-12-23,527,Femenino,47,Ropa,Sweater,93.45,3,280.35,Efectivo,Este
2652,2023-12-06,637,Masculino,47,Accesorios,Bufanda,128.67,3,386.01,Tarjeta de crédito,Centro
2668,2023-06-02,298,Masculino,47,Ropa,Chaqueta,94.39,2,188.78,Transferencia bancaria,Este
2824,2023-02-02,414,Masculino,47,Calzado,Zapatillas,77.19,5,385.95,PayPal,Oeste
2837,2023-12-15,814,Masculino,47,Ropa,Camiseta,156.78,4,627.12,Tarjeta de crédito,Sur
2867,2023-05-05,971,Masculino,47,Ropa,Sweater,151.07,4,604.28,Tarjeta de crédito,Oeste
2889,2023-05-23,725,Masculino,47,Ropa,Chaqueta,30.26,3,90.78,Efectivo,Este
2905,2023-12-13,940,Femenino,47,Calzado,Sandalias,147.93,2,295.86,Tarjeta de crédito,Este
3033,2023-08-31,633,Masculino,47,Accesorios,Bolso,63.15,5,315.75,Tarjeta de crédito,Norte
3066,2023-09-10,631,Masculino,47,Calzado,Botas,150.92,1,150.92,Tarjeta de crédito,Oeste
3076,2023-03-02,160,Femenino,47,Ropa,Sweater,191.28,4,765.12,PayPal,Este
3238,2023-12-28,419,Masculino,47,Calzado,Zapatillas,189.29,2,378.58,Tarjeta de crédito,Sur
3263,2023-12-23,948,Masculino,47,Accesorios,Bufanda,123.72,2,247.44,PayPal,Norte
3320,2023-03-10,532,Masculino,47,Calzado,Sandalias,34.12,2,68.24,PayPal,Oeste
3328,2023-04-13,43,Masculino,47,Ropa,Chaqueta,117.43,1,117.43,Tarjeta de crédito,Centro
3354,2023-12-21,329,Femenino,47,Accesorios,Bolso,139.0,3,417.0,Tarjeta de crédito,Este
3394,2023-11-11,598,Masculino,47,Ropa,Pantalón,47.16,4,188.64,PayPal,Norte
3472,2023-03-26,232,Masculino,47,Ropa,Camiseta,154.73,1,154.73,Transferencia bancaria,Oeste
3500,2023-03-04,87,Femenino,47,Calzado,Zapatillas,133.0,1,133.0,Tarjeta de crédito,Sur
3501,2023-11-19,43,Femenino,47,Accesorios,Cinturón,62.36,3,187.08,Efectivo,Centro
3644,2023-12-08,436,Femenino,47,Accesorios,Bufanda,26.11,5,130.55,Tarjeta de crédito,Centro
3720,2023-12-04,587,Masculino,47,Calzado,Pantuflas,49.15,3,147.45,PayPal,Sur
3868,2023-11-24,260,Masculino,47,Ropa,Chaqueta,56.46,4,225.84,Efectivo,Oeste
4058,2023-09-08,968,Femenino,47,Ropa,Camiseta,58.75,2,117.5,PayPal,Norte
4073,2023-01-31,307,Femenino,47,Accesorios,Reloj,178.57,3,535.71,Transferencia bancaria,Sur
4139,2023-12-27,670,Femenino,47,Accesorios,Bolso,105.21,4,420.84,Tarjeta de crédito,Sur
4144,2023-06-06,102,Femenino,47,Accesorios,Bolso,91.36,5,456.8,Efectivo,Centro
4205,2023-09-29,75,Masculino,47,Ropa,Pantalón,107.51,1,107.51,Transferencia bancaria,Oeste
4233,2023-04-06,660,Masculino,47,Calzado,Zapatillas,21.19,4,84.76,PayPal,Centro
4254,2023-08-18,302,Masculino,47,Calzado,Zapatos formales,17.97,2,35.94,Efectivo,Norte
4279,2023-12-31,612,Femenino,47,Accesorios,Cinturón,85.94,5,429.7,PayPal,Sur
4343,2023-05-02,708,Femenino,47,Accesorios,Bufanda,172.62,1,172.62,Efectivo,Centro
4558,2023-03-14,737,Masculino,47,Calzado,Zapatillas,138.8,1,138.8,Efectivo,Este
4587,2023-07-08,629,Femenino,47,Accesorios,Gorro,28.97,4,115.88,Transferencia bancaria,Oeste
4626,2023-03-26,73,Femenino,47,Calzado,Zapatos formales,168.32,2,336.64,Tarjeta de crédito,Este
4637,2023-02-27,156,Masculino,47,Accesorios,Gorro,136.12,5,680.6,PayPal,Oeste
4668,2023-03-15,202,Masculino,47,Accesorios,Reloj,89.6,3,268.8,Tarjeta de crédito,Norte
4671,2023-10-16,988,Femenino,47,Ropa,Chaqueta,132.6,5,663.0,Tarjeta de crédito,Este
4681,2023-07-13,576,Femenino,47,Accesorios,Reloj,18.42,5,92.1,Tarjeta de crédito,Norte
4701,2023-12-18,579,Masculino,47,Calzado,Sandalias,14.88,4,59.52,Tarjeta de crédito,Este
4730,2023-01-25,646,Femenino,47,Calzado,Zapatillas,96.08,4,384.32,Efectivo,Sur
4743,2023-02-17,736,Masculino,47,Accesorios,Bolso,141.35,3,424.05,Transferencia bancaria,Este
4831,2023-07-14,582,Femenino,47,Calzado,Botas,32.67,2,65.34,Tarjeta de crédito,Este
4877,2023-01-02,941,Masculino,47,Calzado,Zapatillas,167.0,1,167.0,Efectivo,Norte
5091,2023-02-26,651,Masculino,47,Calzado,Botas,33.43,3,100.29,Tarjeta de crédito,Este
5154,2023-11-23,871,Masculino,47,Calzado,Zapatos formales,129.12,5,645.6,Efectivo,Centro
5295,2023-10-02,307,Masculino,47,Ropa,Vestido,166.62,3,499.86,Efectivo,Norte
5310,2023-04-28,195,Masculino,47,Accesorios,Cinturón,181.55,4,726.2,PayPal,Centro
5523,2023-10-06,438,Masculino,47,Calzado,Zapatos formales,88.17,4,352.68,PayPal,Sur
5548,2023-05-06,274,Masculino,47,Calzado,Zapatos formales,15.7,5,78.5,PayPal,Oeste
5615,2023-09-02,112,Masculino,47,Calzado,Sandalias,169.17,3,507.51,Efectivo,Norte
5668,2023-10-10,615,Masculino,47,Ropa,Vestido,55.07,3,165.21,PayPal,Oeste
5734,2023-12-27,560,Femenino,47,Calzado,Pantuflas,47.02,4,188.08,Efectivo,Centro
5839,2023-08-02,458,Femenino,47,Accesorios,Cinturón,146.53,1,146.53,Transferencia bancaria,Norte
5911,2023-08-05,128,Femenino,47,Accesorios,Bufanda,68.84,5,344.2,Tarjeta de crédito,Este
5983,2023-08-14,719,Femenino,47,Ropa,Camiseta,190.89,2,381.78,PayPal,Centro
6034,2023-10-25,618,Femenino,47,Accesorios,Reloj,199.8,3,599.4,Transferencia bancaria,Este
6107,2023-09-16,164,Femenino,47,Accesorios,Bolso,149.56,4,598.24,Efectivo,Oeste
6108,2023-08-06,443,Femenino,47,Ropa,Camiseta,29.52,1,29.52,PayPal,Este
6180,2023-01-06,974,Masculino,47,Ropa,Pantalón,169.91,5,849.55,Transferencia bancaria,Este
6266,2023-11-08,495,Femenino,47,Ropa,Sweater,179.04,4,716.16,Tarjeta de crédito,Centro
6436,2023-10-19,221,Masculino,47,Calzado,Sandalias,90.95,1,90.95,Transferencia bancaria,Este
6530,2023-09-01,825,Masculino,47,Calzado,Zapatillas,47.79,5,238.95,Tarjeta de crédito,Centro
6582,2023-01-14,207,Masculino,47,Ropa,Pantalón,126.21,5,631.05,Tarjeta de crédito,Norte
6620,2023-03-17,925,Masculino,47,Accesorios,Cinturón,40.39,5,201.95,Transferencia bancaria,Centro
6639,2023-11-27,957,Femenino,47,Ropa,Pantalón,169.03,5,845.15,Transferencia bancaria,Oeste
6734,2023-02-10,567,Masculino,47,Calzado,Sandalias,158.21,3,474.63,Transferencia bancaria,Sur
6963,2023-02-05,972,Masculino,47,Accesorios,Gorro,26.73,1,26.73,Efectivo,Norte
6969,2023-11-27,975,Femenino,47,Calzado,Pantuflas,116.62,2,233.24,Transferencia bancaria,Centro
7019,2023-08-14,551,Masculino,47,Ropa,Pantalón,46.21,4,184.84,Transferencia bancaria,Centro
7077,2023-08-28,557,Femenino,47,Calzado,Zapatillas,10.41,2,20.82,PayPal,Centro
7167,2023-12-18,481,Masculino,47,Calzado,Sandalias,121.98,3,365.94,Tarjeta de crédito,Centro
7181,2023-12-18,883,Femenino,47,Ropa,Vestido,24.39,4,97.56,Transferencia bancaria,Sur
7418,2023-02-02,445,Masculino,47,Ropa,Pantalón,116.59,5,582.95,Efectivo,Centro
7562,2023-03-24,858,Masculino,47,Accesorios,Bolso,167.2,3,501.6,Efectivo,Norte
7579,2023-09-27,776,Masculino,47,Accesorios,Bolso,135.84,5,679.2,PayPal,Sur
7680,2023-03-19,30,Masculino,47,Calzado,Zapatos formales,47.78,2,95.56,Transferencia bancaria,Oeste
7687,2023-08-21,495,Masculino,47,Calzado,Pantuflas,120.81,2,241.62,Tarjeta de crédito,Oeste
7789,2023-09-16,71,Masculino,47,Ropa,Camiseta,71.03,3,213.09,PayPal,Este
7792,2023-01-10,381,Masculino,47,Accesorios,Bufanda,148.76,1,148.76,Efectivo,Norte
7870,2023-06-19,607,Femenino,47,Calzado,Sandalias,12.9,2,25.8,Transferencia bancaria,Sur
7882,2023-11-16,415,Femenino,47,Ropa,Chaqueta,77.56,2,155.12,Transferencia bancaria,Sur
7884,2023-03-14,607,Masculino,47,Calzado,Botas,149.54,2,299.08,Tarjeta de crédito,Sur
8137,2023-01-16,587,Femenino,47,Calzado,Zapatos formales,68.52,5,342.6,Transferencia bancaria,Norte
8160,2023-10-30,326,Femenino,47,Ropa,Pantalón,104.79,4,419.16,Transferencia bancaria,Centro
8255,2023-05-20,870,Femenino,47,Ropa,Vestido,28.76,1,28.76,PayPal,Centro
8282,2023-04-12,523,Masculino,47,Calzado,Pantuflas,58.71,1,58.71,PayPal,Centro
8372,2023-08-02,756,Femenino,47,Calzado,Botas,156.28,5,781.4,PayPal,Norte
8426,2023-10-22,664,Masculino,47,Ropa,Chaqueta,30.39,1,30.39,Tarjeta de crédito,Sur
8494,2023-06-06,85,Femenino,47,Calzado,Botas,40.89,2,81.78,Efectivo,Este
8572,2023-02-13,997,Masculino,47,Calzado,Botas,122.39,3,367.17,Transferencia bancaria,Este
8620,2023-09-07,992,Femenino,47,Ropa,Vestido,128.71,1,128.71,Tarjeta de crédito,Sur
8687,2023-08-31,699,Femenino,47,Accesorios,Bolso,89.4,4,357.6,PayPal,Oeste
8702,2023-11-05,168,Masculino,47,Accesorios,Reloj,22.59,3,67.77,Tarjeta de crédito,Oeste
8782,2023-04-07,401,Femenino,47,Calzado,Sandalias,177.76,2,355.52,Efectivo,Este
8888,2023-09-14,261,Femenino,47,Accesorios,Bolso,28.14,3,84.42,PayPal,Centro
8938,2023-04-16,151,Femenino,47,Calzado,Pantuflas,73.71,3,221.13,Efectivo,Sur
8981,2023-09-25,216,Femenino,47,Accesorios,Reloj,159.1,1,159.1,Efectivo,Este
9062,2023-01-18,905,Masculino,47,Ropa,Sweater,54.0,5,270.0,Transferencia bancaria,Sur
9143,2023-11-24,488,Masculino,47,Ropa,Camiseta,139.38,4,557.52,Tarjeta de crédito,Oeste
9144,2023-12-13,352,Femenino,47,Ropa,Camiseta,28.01,3,84.03,Efectivo,Centro
9207,2023-10-06,999,Masculino,47,Ropa,Camiseta,190.53,4,762.12,Tarjeta de crédito,Sur
9259,2023-03-07,582,Femenino,47,Accesorios,Gorro,18.99,4,75.96,Tarjeta de crédito,Centro
9285,2023-06-30,499,Masculino,47,Ropa,Sweater,153.65,3,460.95,Efectivo,Oeste
9323,2023-11-07,984,Femenino,47,Ropa,Camiseta,22.85,3,68.55,Efectivo,Norte
9324,2023-09-20,411,Masculino,47,Accesorios,Bufanda,39.09,2,78.18,Efectivo,Este
9338,2023-05-22,697,Femenino,47,Calzado,Zapatos formales,159.5,2,319.0,PayPal,Oeste
9367,2023-10-20,110,Masculino,47,Accesorios,Gorro,157.46,5,787.3,Transferencia bancaria,Oeste
9427,2023-03-20,434,Masculino,47,Accesorios,Cinturón,176.44,2,352.88,Efectivo,Norte
9515,2023-06-06,97,Femenino,47,Calzado,Sandalias,111.62,4,446.48,PayPal,Centro
9626,2023-02-26,858,Femenino,47,Ropa,Camiseta,113.97,2,227.94,Transferencia bancaria,Sur
9776,2023-06-27,155,Masculino,47,Ropa,Vestido,129.37,1,129.37,PayPal,Sur
9832,2023-12-25,780,Masculino,47,Ropa,Vestido,108.07,1,108.07,PayPal,Este
9840,2023-10-27,214,Masculino,47,Ropa,Camiseta,101.59,4,406.36,PayPal,Norte
9974,2023-03-08,88,Femenino,47,Calzado,Zapatillas,173.28,2,346.56,Tarjeta de crédito,Este
9979,2023-03-23,309,Masculino,47,Calzado,Sandalias,39.07,2,78.14,Tarjeta de crédito,Este
40,2023-05-14,475,Femenino,48,Ropa,Sweater,109.14,5,545.7,PayPal,Oeste
135,2023-09-18,839,Masculino,48,Ropa,Camiseta,26.59,1,26.59,Transferencia bancaria,Oeste
242,2023-11-06,958,Masculino,48,Ropa,Sweater,160.72,1,160.72,Tarjeta de crédito,Este
249,2023-05-31,710,Masculino,48,Accesorios,Bolso,26.16,5,130.8,Tarjeta de crédito,Este
338,2023-08-03,147,Femenino,48,Calzado,Botas,196.21,5,981.05,PayPal,Oeste
370,2023-07-22,304,Femenino,48,Ropa,Sweater,125.03,5,625.15,Tarjeta de crédito,Oeste
449,2023-01-18,277,Femenino,48,Accesorios,Bolso,54.71,1,54.71,Tarjeta de crédito,Oeste
559,2023-03-05,575,Femenino,48,Calzado,Zapatillas,151.59,3,454.77,Transferencia bancaria,Sur
857,2023-06-11,648,Femenino,48,Ropa,Vestido,125.62,3,376.86,Transferencia bancaria,Centro
863,2023-01-10,657,Masculino,48,Accesorios,Bufanda,129.52,5,647.6,PayPal,Centro
865,2023-07-13,327,Masculino,48,Calzado,Sandalias,42.1,3,126.3,Transferencia bancaria,Norte
897,2023-01-10,935,Femenino,48,Accesorios,Reloj,66.19,5,330.95,Tarjeta de crédito,Este
951,2023-08-15,784,Masculino,48,Calzado,Pantuflas,50.91,1,50.91,PayPal,Sur
1007,2023-03-22,146,Femenino,48,Ropa,Sweater,108.04,5,540.2,Tarjeta de crédito,Centro
1270,2023-08-21,228,Masculino,48,Calzado,Zapatillas,55.57,2,111.14,Tarjeta de crédito,Oeste
1285,2023-11-07,282,Masculino,48,Accesorios,Cinturón,73.12,4,292.48,Tarjeta de crédito,Oeste
1333,2023-12-31,504,Femenino,48,Accesorios,Cinturón,89.46,5,447.3,PayPal,Oeste
1355,2023-01-10,113,Femenino,48,Ropa,Chaqueta,116.53,2,233.06,PayPal,Centro
1419,2023-06-17,779,Femenino,48,Ropa,Vestido,143.45,2,286.9,PayPal,Centro
1559,2023-10-02,888,Femenino,48,Ropa,Chaqueta,134.81,2,269.62,Tarjeta de crédito,Oeste
1612,2023-02-05,903,Masculino,48,Ropa,Chaqueta,146.27,3,438.81,Tarjeta de crédito,Norte
1680,2023-12-31,175,Masculino,48,Ropa,Pantalón,64.48,4,257.92,Efectivo,Sur
1684,2023-04-01,113,Masculino,48,Accesorios,Reloj,195.8,3,587.4,Transferencia bancaria,Este
1717,2023-06-05,984,Masculino,48,Calzado,Pantuflas,114.58,2,229.16,Tarjeta de crédito,Sur
1750,2023-12-30,978,Masculino,48,Calzado,Zapatillas,22.0,3,66.0,Efectivo,Oeste
1823,2023-05-17,727,Masculino,48,Calzado,Zapatillas,163.05,3,489.15,PayPal,Este
1908,2023-11-10,507,Masculino,48,Calzado,Sandalias,69.09,2,138.18,Efectivo,Oeste
1974,2023-01-08,538,Femenino,48,Ropa,Vestido,198.02,5,990.1,Efectivo,Oeste
1996,2023-09-18,827,Femenino,48,Accesorios,Bolso,47.15,5,235.75,Tarjeta de crédito,Oeste
2049,2023-05-19,759,Femenino,48,Calzado,Sandalias,83.31,4,333.24,PayPal,Norte
2058,2023-12-06,814,Femenino,48,Ropa,Pantalón,39.21,4,156.84,Transferencia bancaria,Oeste
2106,2023-04-01,380,Masculino,48,Calzado,Zapatillas,18.84,2,37.68,Transferencia bancaria,Centro
2132,2023-08-07,107,Femenino,48,Ropa,Vestido,112.56,5,562.8,Transferencia bancaria,Oeste
2166,2023-07-18,781,Femenino,48,Calzado,Zapatos formales,157.98,5,789.9,Transferencia bancaria,Sur
2308,2023-07-21,989,Masculino,48,Ropa,Pantalón,110.74,4,442.96,PayPal,Sur
2328,2023-12-19,210,Masculino,48,Accesorios,Reloj,160.05,3,480.15,PayPal,Sur
2360,2023-03-07,99,Masculino,48,Ropa,Vestido,146.28,4,585.12,PayPal,Norte
2397,2023-05-14,257,Masculino,48,Calzado,Zapatos formales,29.71,5,148.55,Tarjeta de crédito,Sur
2459,2023-08-02,395,Masculino,48,Calzado,Sandalias,15.62,4,62.48,Efectivo,Este
2460,2023-09-02,64,Masculino,48,Accesorios,Bolso,129.25,3,387.75,Tarjeta de crédito,Oeste
2466,2023-05-21,990,Masculino,48,Accesorios,Gorro,74.97,1,74.97,Efectivo,Sur
2596,2023-03-22,549,Femenino,48,Calzado,Botas,181.0,1,181.0,Tarjeta de crédito,Centro
2606,2023-08-18,445,Femenino,48,Calzado,Zapatillas,108.41,3,325.23,Transferencia bancaria,Sur
2645,2023-03-20,774,Femenino,48,Ropa,Vestido,40.57,1,40.57,Transferencia bancaria,Norte
2721,2023-01-02,133,Femenino,48,Ropa,Sweater,163.67,4,654.68,Tarjeta de crédito,Este
2800,2023-12-16,308,Femenino,48,Calzado,Pantuflas,179.05,3,537.15,Transferencia bancaria,Norte
2816,2023-11-01,175,Masculino,48,Accesorios,Bolso,80.77,3,242.31,Tarjeta de crédito,Centro
2841,2023-08-31,147,Masculino,48,Calzado,Sandalias,155.6,3,466.8,Transferencia bancaria,Norte
2887,2023-05-01,455,Masculino,48,Accesorios,Reloj,74.03,2,148.06,Transferencia bancaria,Norte
2908,2023-11-06,267,Femenino,48,Calzado,Pantuflas,179.59,1,179.59,PayPal,Norte
2915,2023-12-29,942,Femenino,48,Accesorios,Gorro,31.93,5,159.65,Transferencia bancaria,Sur
2980,2023-11-26,420,Femenino,48,Calzado,Zapatillas,22.4,2,44.8,Transferencia bancaria,Este
2989,2023-01-01,350,Masculino,48,Accesorios,Reloj,167.04,4,668.16,Transferencia bancaria,Centro
3031,2023-12-16,984,Masculino,48,Ropa,Pantalón,183.0,1,183.0,Tarjeta de crédito,Sur
3060,2023-11-03,687,Femenino,48,Calzado,Zapatillas,188.39,3,565.17,PayPal,Norte
3120,2023-04-09,353,Femenino,48,Calzado,Botas,10.85,2,21.7,Transferencia bancaria,Sur
3294,2023-12-15,436,Masculino,48,Ropa,Sweater,17.1,5,85.5,PayPal,Centro
3357,2023-06-07,494,Femenino,48,Calzado,Botas,167.28,2,334.56,PayPal,Norte
3528,2023-07-12,773,Masculino,48,Accesorios,Gorro,173.38,4,693.52,PayPal,Centro
3569,2023-09-18,770,Femenino,48,Accesorios,Reloj,105.47,2,210.94,Transferencia bancaria,Sur
3583,2023-05-27,273,Masculino,48,Ropa,Camiseta,199.64,5,998.2,PayPal,Este
3594,2023-04-17,626,Masculino,48,Accesorios,Cinturón,183.2,4,732.8,Efectivo,Centro
3613,2023-09-08,780,Femenino,48,Accesorios,Bolso,153.09,5,765.45,PayPal,Centro
3665,2023-02-01,30,Femenino,48,Ropa,Camiseta,29.68,4,118.72,PayPal,Oeste
3700,2023-03-25,937,Masculino,48,Ropa,Camiseta,141.96,3,425.88,Transferencia bancaria,Centro
3705,2023-07-29,932,Masculino,48,Accesorios,Bolso,18.24,1,18.24,Transferencia bancaria,Centro
3841,2023-11-17,625,Femenino,48,Calzado,Zapatillas,95.07,3,285.21,Transferencia bancaria,Sur
4032,2023-07-30,68,Masculino,48,Ropa,Vestido,80.63,2,161.26,Transferencia bancaria,Oeste
4056,2023-09-20,254,Masculino,48,Accesorios,Bufanda,118.8,4,475.2,Tarjeta de crédito,Este
4177,2023-02-12,943,Masculino,48,Ropa,Chaqueta,141.79,1,141.79,Transferencia bancaria,Este
4270,2023-09-03,219,Femenino,48,Ropa,Sweater,61.67,5,308.35,Efectivo,Sur
4303,2023-03-15,426,Femenino,48,Ropa,Camiseta,99.26,1,99.26,Transferencia bancaria,Centro
4333,2023-04-18,820,Masculino,48,Calzado,Zapatos formales,53.68,3,161.04,PayPal,Oeste
4371,2023-07-20,661,Masculino,48,Accesorios,Bufanda,54.23,4,216.92,PayPal,Centro
4504,2023-09-22,779,Femenino,48,Ropa,Chaqueta,83.77,5,418.85,Efectivo,Oeste
4542,2023-12-23,850,Masculino,48,Ropa,Chaqueta,53.63,4,214.52,Efectivo,Este
4562,2023-06-04,655,Femenino,48,Accesorios,Reloj,14.12,5,70.6,Efectivo,Oeste
4662,2023-09-10,833,Masculino,48,Calzado,Zapatos formales,178.51,4,714.04,Transferencia bancaria,Este
4666,2023-09-10,787,Masculino,48,Calzado,Zapatos formales,124.13,4,496.52,Tarjeta de crédito,Sur
4710,2023-01-21,987,Femenino,48,Ropa,Chaqueta,68.98,3,206.94,Tarjeta de crédito,Oeste
4759,2023-04-04,554,Masculino,48,Accesorios,Bolso,81.65,1,81.65,Transferencia bancaria,Este
4793,2023-05-16,214,Femenino,48,Calzado,Sandalias,68.68,4,274.72,Tarjeta de crédito,Oeste
4879,2023-08-23,337,Masculino,48,Ropa,Camiseta,123.42,5,617.1,Efectivo,Norte
4912,2023-08-05,681,Femenino,48,Ropa,Vestido,173.95,4,695.8,Tarjeta de crédito,Sur
4919,2023-10-29,303,Femenino,48,Calzado,Botas,159.26,1,159.26,PayPal,Oeste
4943,2023-05-15,128,Masculino,48,Accesorios,Bolso,173.36,4,693.44,PayPal,Norte
5027,2023-06-18,23,Masculino,48,Accesorios,Bufanda,73.46,1,73.46,Transferencia bancaria,Este
5049,2023-01-07,260,Masculino,48,Accesorios,Bolso,153.31,5,766.55,Efectivo,Sur
5100,2023-08-31,452,Femenino,48,Accesorios,Cinturón,94.41,3,283.23,Tarjeta de crédito,Este
5222,2023-02-05,558,Masculino,48,Calzado,Botas,108.01,5,540.05,PayPal,Centro
5263,2023-04-19,502,Femenino,48,Accesorios,Bolso,75.77,2,151.54,Efectivo,Norte
